,name,ensg,type
9356,SP140L,ENSG00000185404,protein_coding
7273,MRPL30,ENSG00000185414,protein_coding
46415,TARSL2,ENSG00000185418,protein_coding
5334,SMYD3,ENSG00000185420,protein_coding
38643,METTL7A,ENSG00000185432,protein_coding
786,IFNLR1,ENSG00000185436,protein_coding
60291,SH3BGR,ENSG00000185437,protein_coding
46227,FAM174B,ENSG00000185442,protein_coding
24949,FAM47A,ENSG00000185448,protein_coding
56930,ZSWIM9,ENSG00000185453,protein_coding
23299,KPNA7,ENSG00000185467,protein_coding
33381,TMEM179B,ENSG00000185475,protein_coding
14202,GPRIN3,ENSG00000185477,protein_coding
38712,KRT6B,ENSG00000185479,protein_coding
39731,PARPBP,ENSG00000185480,protein_coding
38995,STAC3,ENSG00000185482,protein_coding
1878,ROR1,ENSG00000185483,protein_coding
3402,MUC1,ENSG00000185499,protein_coding
51945,FAAP100,ENSG00000185504,protein_coding
31839,IRF7,ENSG00000185507,protein_coding
54197,L3MBTL1,ENSG00000185513,protein_coding
26950,BRCC3,ENSG00000185515,protein_coding
46206,SV2B,ENSG00000185518,protein_coding
543,FAM131C,ENSG00000185519,protein_coding
31833,LMNTD2,ENSG00000185522,protein_coding
4692,SPATA45,ENSG00000185523,protein_coding
51949,AC139530.1,ENSG00000185527,protein_coding
36070,PRKG1,ENSG00000185532,protein_coding
46292,NR2F2,ENSG00000185551,protein_coding
43746,DLK1,ENSG00000185559,protein_coding
49047,TLCD2,ENSG00000185561,protein_coding
11361,LSAMP,ENSG00000185565,protein_coding
43988,AHNAK2,ENSG00000185567,protein_coding
31325,OLFML2A,ENSG00000185585,protein_coding
38768,SP1,ENSG00000185591,protein_coding
46307,SPATA8,ENSG00000185594,protein_coding
58458,MRPL40,ENSG00000185608,protein_coding
38429,DBX2,ENSG00000185610,protein_coding
10524,INKA1,ENSG00000185614,protein_coding
46465,PDIA2,ENSG00000185615,protein_coding
12882,PCGF3,ENSG00000185619,protein_coding
12839,LMLN,ENSG00000185621,protein_coding
51963,P4HB,ENSG00000185624,protein_coding
31804,PSMD13,ENSG00000185627,protein_coding
3756,PBX1,ENSG00000185630,protein_coding
38994,NDUFA4L2,ENSG00000185633,protein_coding
45108,SHC4,ENSG00000185634,protein_coding
38737,KRT79,ENSG00000185640,protein_coding
43127,ZFP36L1,ENSG00000185650,protein_coding
58581,UBE2L3,ENSG00000185651,protein_coding
37620,NTF3,ENSG00000185652,protein_coding
60278,BRWD1,ENSG00000185658,protein_coding
18179,SMIM23,ENSG00000185662,protein_coding
38911,PMEL,ENSG00000185664,protein_coding
59105,SYN3,ENSG00000185666,protein_coding
1232,POU3F1,ENSG00000185668,protein_coding
48915,SNAI3,ENSG00000185669,protein_coding
33375,ZBTB3,ENSG00000185670,protein_coding
7274,LYG2,ENSG00000185674,protein_coding
31258,MORN5,ENSG00000185681,protein_coding
58672,PRAME,ENSG00000185686,protein_coding
18578,C6orf201,ENSG00000185689,protein_coding
28236,MYBL1,ENSG00000185697,protein_coding
47240,MOSMO,ENSG00000185716,protein_coding
59054,DRG1,ENSG00000185721,protein_coding
49160,ANKFY1,ENSG00000185722,protein_coding
28186,YTHDF3,ENSG00000185728,protein_coding
29339,ZNF696,ENSG00000185730,protein_coding
35174,ADARB2,ENSG00000185736,protein_coding
36542,NRG3,ENSG00000185737,protein_coding
46781,SRL,ENSG00000185739,protein_coding
34535,C11orf87,ENSG00000185742,protein_coding
36675,IFIT1,ENSG00000185745,protein_coding
25037,CXorf38,ENSG00000185753,protein_coding
15347,CLDN24,ENSG00000185758,protein_coding
20114,KCNQ5,ENSG00000185760,protein_coding
54857,ADAMTSL5,ENSG00000185761,protein_coding
13259,KCNIP4,ENSG00000185774,protein_coding
30209,SPATA31A6,ENSG00000185775,protein_coding
45856,MORF4L1,ENSG00000185787,protein_coding
57545,NLRP9,ENSG00000185792,protein_coding
12792,WDR53,ENSG00000185798,protein_coding
56818,DMWD,ENSG00000185800,protein_coding
29413,SLC52A2,ENSG00000185803,protein_coding
60236,PIGP,ENSG00000185808,protein_coding
22426,IKZF1,ENSG00000185811,protein_coding
51973,PCYT2,ENSG00000185813,protein_coding
12928,NAT8L,ENSG00000185818,protein_coding
38875,OR6C76,ENSG00000185821,protein_coding
44398,NPAP1,ENSG00000185823,protein_coding
26864,BCAP31,ENSG00000185825,protein_coding
50895,ARL17A,ENSG00000185829,protein_coding
58473,GNB1L,ENSG00000185838,protein_coding
4872,DNAH14,ENSG00000185842,protein_coding
3738,CCDC190,ENSG00000185860,protein_coding
50160,EVI2B,ENSG00000185862,protein_coding
31742,TMEM210,ENSG00000185863,protein_coding
47232,NPIPB4,ENSG00000185864,protein_coding
56357,ZNF829,ENSG00000185869,protein_coding
13812,TMPRSS11B,ENSG00000185873,protein_coding
35570,THNSL1,ENSG00000185875,protein_coding
45011,TRIM69,ENSG00000185880,protein_coding
46667,ATP6V0C,ENSG00000185883,protein_coding
31813,IFITM1,ENSG00000185885,protein_coding
4944,PRSS38,ENSG00000185888,protein_coding
58200,BPY2C,ENSG00000185894,protein_coding
41895,LAMP1,ENSG00000185896,protein_coding
56256,FFAR3,ENSG00000185897,protein_coding
24242,TAS2R60,ENSG00000185899,protein_coding
27905,POMK,ENSG00000185900,protein_coding
47458,C16orf54,ENSG00000185905,protein_coding
10493,KLHDC8B,ENSG00000185909,protein_coding
24821,KLHL34,ENSG00000185915,protein_coding
60197,SETD4,ENSG00000185917,protein_coding
30833,PTCH1,ENSG00000185920,protein_coding
49057,RTN4RL1,ENSG00000185924,protein_coding
32970,OR4C46,ENSG00000185926,protein_coding
37014,CALHM1,ENSG00000185933,protein_coding
31890,KRTAP5-5,ENSG00000185940,protein_coding
28173,NKAIN3,ENSG00000185942,protein_coding
2469,RNPC3,ENSG00000185946,protein_coding
47647,ZNF267,ENSG00000185947,protein_coding
41820,IRS2,ENSG00000185950,protein_coding
23380,C7orf61,ENSG00000185955,protein_coding
38630,FAM186A,ENSG00000185958,protein_coding
24569,SHOX,ENSG00000185960,protein_coding
3240,LCE3A,ENSG00000185962,protein_coding
30762,BICD2,ENSG00000185963,protein_coding
3236,LCE3E,ENSG00000185966,protein_coding
30050,CCIN,ENSG00000185972,protein_coding
26969,TMLHE,ENSG00000185973,protein_coding
41908,GRK1,ENSG00000185974,protein_coding
53297,DEFB128,ENSG00000185982,protein_coding
26690,SLITRK2,ENSG00000185985,protein_coding
54859,PLK5,ENSG00000185988,protein_coding
41920,RASA3,ENSG00000185989,protein_coding
12833,LRCH3,ENSG00000186001,protein_coding
4503,LEMD1,ENSG00000186007,protein_coding
41907,ATP4B,ENSG00000186009,protein_coding
55830,NDUFA13,ENSG00000186010,protein_coding
56338,ZNF566,ENSG00000186017,protein_coding
56343,ZNF529,ENSG00000186020,protein_coding
56721,ZNF284,ENSG00000186026,protein_coding
12515,HTR3E,ENSG00000186038,protein_coding
41190,DLEU7,ENSG00000186047,protein_coding
38720,KRT73,ENSG00000186049,protein_coding
31023,TAL2,ENSG00000186051,protein_coding
4822,AIDA,ENSG00000186063,protein_coding
44763,C15orf41,ENSG00000186073,protein_coding
51650,CD300LF,ENSG00000186074,protein_coding
50495,ZPBP2,ENSG00000186075,protein_coding
38715,KRT5,ENSG00000186081,protein_coding
2511,NBPF6,ENSG00000186086,protein_coding
23024,GSAP,ENSG00000186088,protein_coding
12510,HTR3D,ENSG00000186090,protein_coding
8,OR4F5,ENSG00000186092,protein_coding
1576,AGBL4,ENSG00000186094,protein_coding
11445,ARGFX,ENSG00000186103,protein_coding
32373,CYP2R1,ENSG00000186104,protein_coding
16405,LRRC70,ENSG00000186105,protein_coding
28769,ANKRD46,ENSG00000186106,protein_coding
54977,PIP5K1C,ENSG00000186111,protein_coding
33013,OR5D14,ENSG00000186113,protein_coding
55631,CYP4F2,ENSG00000186115,protein_coding
1526,TEX38,ENSG00000186118,protein_coding
33015,OR5D18,ENSG00000186119,protein_coding
31287,ZBTB6,ENSG00000186130,protein_coding
7646,C2orf76,ENSG00000186132,protein_coding
37911,TAS2R42,ENSG00000186136,protein_coding
2950,POLR3C,ENSG00000186141,protein_coding
5912,PRR30,ENSG00000186143,protein_coding
13115,DEFB131A,ENSG00000186146,protein_coding
2578,UBL4B,ENSG00000186150,protein_coding
48657,WWOX,ENSG00000186153,protein_coding
1539,CYP4Z1,ENSG00000186160,protein_coding
34785,CCDC84,ENSG00000186166,protein_coding
34776,BCL9L,ENSG00000186174,protein_coding
40782,POLR1D,ENSG00000186184,protein_coding
50827,KIF18B,ENSG00000186185,protein_coding
48582,ZNRF1,ENSG00000186187,protein_coding
36755,FFAR4,ENSG00000186188,protein_coding
53941,BPIFB3,ENSG00000186190,protein_coding
53942,BPIFB4,ENSG00000186191,protein_coding
31731,SAPCD2,ENSG00000186193,protein_coding
5183,EDARADD,ENSG00000186197,protein_coding
45462,SLC51B,ENSG00000186198,protein_coding
55618,CYP4F12,ENSG00000186204,protein_coding
4789,MARC1,ENSG00000186205,protein_coding
3234,LCE5A,ENSG00000186207,protein_coding
14007,SOWAHB,ENSG00000186212,protein_coding
13033,BLOC1S4,ENSG00000186222,protein_coding
3253,LCE1E,ENSG00000186226,protein_coding
57636,ZNF749,ENSG00000186230,protein_coding
20433,KLHL32,ENSG00000186231,protein_coding
46999,MRTFB,ENSG00000186260,protein_coding
11293,BTLA,ENSG00000186265,protein_coding
57635,ZNF17,ENSG00000186272,protein_coding
34352,KDM4D,ENSG00000186280,protein_coding
7184,GPAT2,ENSG00000186281,protein_coding
4044,TOR3A,ENSG00000186283,protein_coding
25667,PABPC1L2A,ENSG00000186288,protein_coding
44519,GABRA5,ENSG00000186297,protein_coding
39910,PPP1CC,ENSG00000186298,protein_coding
54934,ZNF555,ENSG00000186300,protein_coding
3545,OR10T2,ENSG00000186306,protein_coding
25889,NAP1L3,ENSG00000186310,protein_coding
17789,PRELID2,ENSG00000186314,protein_coding
34717,BACE1,ENSG00000186318,protein_coding
56147,RGS9BP,ENSG00000186326,protein_coding
12320,TMEM212,ENSG00000186329,protein_coding
17919,SLC36A3,ENSG00000186334,protein_coding
17920,SLC36A2,ENSG00000186335,protein_coding
21502,THBS2,ENSG00000186340,protein_coding
31610,RXRA,ENSG00000186350,protein_coding
15404,ANKRD37,ENSG00000186352,protein_coding
2951,NUDT17,ENSG00000186364,protein_coding
17340,MINAR2,ENSG00000186367,protein_coding
26540,ZNF75D,ENSG00000186376,protein_coding
1538,CYP4X1,ENSG00000186377,protein_coding
50543,KRT26,ENSG00000186393,protein_coding
50547,KRT10,ENSG00000186395,protein_coding
44613,GOLGA8R,ENSG00000186399,protein_coding
51647,CD300E,ENSG00000186407,protein_coding
1359,CCDC30,ENSG00000186409,protein_coding
26280,NKRF,ENSG00000186416,protein_coding
45169,GLDN,ENSG00000186417,protein_coding
57471,FCAR,ENSG00000186431,protein_coding
12184,KPNA4,ENSG00000186432,protein_coding
20781,TRDN,ENSG00000186439,protein_coding
3556,OR6P1,ENSG00000186440,protein_coding
38735,KRT3,ENSG00000186442,protein_coding
10336,ZNF501,ENSG00000186446,protein_coding
10330,ZNF197,ENSG00000186448,protein_coding
10710,SPATA12,ENSG00000186451,protein_coding
38641,TMPRSS12,ENSG00000186452,protein_coding
5833,FAM228A,ENSG00000186453,protein_coding
53299,DEFB132,ENSG00000186458,protein_coding
25670,NAP1L2,ENSG00000186462,protein_coding
16762,RPS23,ENSG00000186468,protein_coding
42799,GNG2,ENSG00000186469,protein_coding
18971,BTN3A2,ENSG00000186470,protein_coding
26291,AKAP14,ENSG00000186471,protein_coding
23078,PCLO,ENSG00000186472,protein_coding
57145,KLK12,ENSG00000186474,protein_coding
16414,RGS7BP,ENSG00000186479,protein_coding
24495,INSIG1,ENSG00000186480,protein_coding
5508,MYT1L,ENSG00000186487,protein_coding
15585,C5orf38,ENSG00000186493,protein_coding
52661,ZNF396,ENSG00000186496,protein_coding
907,TMEM222,ENSG00000186501,protein_coding
33147,OR9Q1,ENSG00000186509,protein_coding
540,CLCNKA,ENSG00000186510,protein_coding
33158,OR9Q2,ENSG00000186513,protein_coding
3664,ARHGAP30,ENSG00000186517,protein_coding
7453,SEPT10,ENSG00000186522,protein_coding
27306,FAM86B1,ENSG00000186523,protein_coding
55615,CYP4F8,ENSG00000186526,protein_coding
55616,CYP4F3,ENSG00000186529,protein_coding
49054,SMYD4,ENSG00000186532,protein_coding
27152,DEFB105A,ENSG00000186562,protein_coding
1553,FOXD2,ENSG00000186564,protein_coding
50803,GPATCH8,ENSG00000186566,protein_coding
56750,CEACAM19,ENSG00000186567,protein_coding
27151,DEFB107A,ENSG00000186572,protein_coding
58969,NF2,ENSG00000186575,protein_coding
19509,SMIM29,ENSG00000186577,protein_coding
27153,DEFB106A,ENSG00000186579,protein_coding
29388,SPATC1,ENSG00000186583,protein_coding
23881,UBE2H,ENSG00000186591,protein_coding
27123,DEFB105B,ENSG00000186599,protein_coding
1476,HPDL,ENSG00000186603,protein_coding
21161,KATNA1,ENSG00000186625,protein_coding
45966,FSD2,ENSG00000186628,protein_coding
33874,ARAP1,ENSG00000186635,protein_coding
29945,KIF24,ENSG00000186638,protein_coding
33869,PDE2A,ENSG00000186642,protein_coding
42350,CARMIL3,ENSG00000186648,protein_coding
33115,PRG2,ENSG00000186652,protein_coding
59489,PRR5,ENSG00000186654,protein_coding
33179,ZFP91,ENSG00000186660,protein_coding
51527,C17orf58,ENSG00000186665,protein_coding
38605,BCDIN3D,ENSG00000186666,protein_coding
25739,MAGEE2,ENSG00000186675,protein_coding
7729,CYP27C1,ENSG00000186684,protein_coding
17353,LYRM7,ENSG00000186687,protein_coding
39969,CFAP73,ENSG00000186710,protein_coding
32630,CCDC73,ENSG00000186714,protein_coding
58746,BCR,ENSG00000186716,protein_coding
55624,AC114267.1,ENSG00000186723,protein_coding
59460,MPPED1,ENSG00000186732,protein_coding
51944,FSCN2,ENSG00000186765,protein_coding
37363,FOXI2,ENSG00000186766,protein_coding
25488,SPIN4,ENSG00000186767,protein_coding
12861,ZNF732,ENSG00000186777,protein_coding
25468,SPIN2B,ENSG00000186787,protein_coding
30570,SPATA31D3,ENSG00000186788,protein_coding
1551,FOXE3,ENSG00000186790,protein_coding
10552,HYAL3,ENSG00000186792,protein_coding
37187,KCNK18,ENSG00000186795,protein_coding
29746,IFNA10,ENSG00000186803,protein_coding
57170,VSIG10L,ENSG00000186806,protein_coding
25624,CXCR3,ENSG00000186810,protein_coding
52653,ZNF397,ENSG00000186812,protein_coding
52654,ZSCAN30,ENSG00000186814,protein_coding
39977,TPCN1,ENSG00000186815,protein_coding
57452,LILRB4,ENSG00000186818,protein_coding
85,TNFRSF4,ENSG00000186827,protein_coding
50620,KRT16,ENSG00000186832,protein_coding
50839,HEXIM1,ENSG00000186834,protein_coding
56480,SELENOV,ENSG00000186838,protein_coding
3257,LCE1A,ENSG00000186844,protein_coding
50619,KRT14,ENSG00000186847,protein_coding
6867,TRABD2A,ENSG00000186854,protein_coding
50596,KRTAP17-1,ENSG00000186860,protein_coding
36926,PDZD7,ENSG00000186862,protein_coding
60468,POFUT2,ENSG00000186866,protein_coding
14591,QRFPR,ENSG00000186867,protein_coding
50877,MAPT,ENSG00000186868,protein_coding
25645,ERCC6L,ENSG00000186871,protein_coding
30997,OR13F1,ENSG00000186881,protein_coding
33009,OR5D3P,ENSG00000186886,protein_coding
6474,TMEM17,ENSG00000186889,protein_coding
84,TNFRSF18,ENSG00000186891,protein_coding
33768,FGF3,ENSG00000186895,protein_coding
38584,C1QL4,ENSG00000186897,protein_coding
33120,RTN4RL2,ENSG00000186907,protein_coding
39365,ZDHHC17,ENSG00000186908,protein_coding
43607,SERPINA11,ENSG00000186910,protein_coding
25579,P2RY4,ENSG00000186912,protein_coding
27619,ZNF395,ENSG00000186918,protein_coding
51730,ZACN,ENSG00000186919,protein_coding
60075,KRTAP22-1,ENSG00000186924,protein_coding
60070,KRTAP19-6,ENSG00000186925,protein_coding
60074,KRTAP6-2,ENSG00000186930,protein_coding
31001,OR13C8,ENSG00000186943,protein_coding
59531,PPARA,ENSG00000186951,protein_coding
17087,TMEM232,ENSG00000186952,protein_coding
60062,KRTAP19-2,ENSG00000186965,protein_coding
60064,KRTAP19-4,ENSG00000186967,protein_coding
60060,KRTAP15-1,ENSG00000186970,protein_coding
60058,KRTAP13-4,ENSG00000186971,protein_coding
1388,FAM183A,ENSG00000186973,protein_coding
59463,EFCAB6,ENSG00000186976,protein_coding
60065,KRTAP19-5,ENSG00000186977,protein_coding
60052,KRTAP23-1,ENSG00000186980,protein_coding
55203,KANK3,ENSG00000186994,protein_coding
58949,EMID1,ENSG00000186998,protein_coding
31067,ACTL7A,ENSG00000187003,protein_coding
60084,KRTAP21-1,ENSG00000187005,protein_coding
817,RHD,ENSG00000187010,protein_coding
246,ESPN,ENSG00000187017,protein_coding
37173,PNLIPRP1,ENSG00000187021,protein_coding
31380,PTRH1,ENSG00000187024,protein_coding
60083,KRTAP21-2,ENSG00000187026,protein_coding
12279,SAMD7,ENSG00000187033,protein_coding
22206,GPR141,ENSG00000187037,protein_coding
59202,TMPRSS6,ENSG00000187045,protein_coding
1533,CYP4A11,ENSG00000187048,protein_coding
33297,TMEM216,ENSG00000187049,protein_coding
59325,RPS19BP1,ENSG00000187051,protein_coding
13803,TMPRSS11A,ENSG00000187054,protein_coding
33512,TMEM262,ENSG00000187066,protein_coding
12550,C3orf70,ENSG00000187068,protein_coding
32333,TEAD1,ENSG00000187079,protein_coding
5415,OR2AK2,ENSG00000187080,protein_coding
27122,DEFB106B,ENSG00000187082,protein_coding
10173,PLCD1,ENSG00000187091,protein_coding
10264,CCK,ENSG00000187094,protein_coding
43263,ENTPD5,ENSG00000187097,protein_coding
10862,MITF,ENSG00000187098,protein_coding
43231,HEATR4,ENSG00000187105,protein_coding
39349,NAP1L1,ENSG00000187109,protein_coding
57425,LILRA5,ENSG00000187116,protein_coding
10048,CMC1,ENSG00000187118,protein_coding
36827,SLIT1,ENSG00000187122,protein_coding
8103,LYPD6,ENSG00000187123,protein_coding
35228,AKR1C1,ENSG00000187134,protein_coding
56096,VSTM2B,ENSG00000187135,protein_coding
1859,FOXD3,ENSG00000187140,protein_coding
555,SPATA21,ENSG00000187144,protein_coding
1444,RNF220,ENSG00000187147,protein_coding
34411,ANGPTL5,ENSG00000187151,protein_coding
37180,SHTN1,ENSG00000187164,protein_coding
38519,H1FNT,ENSG00000187166,protein_coding
3247,LCE4A,ENSG00000187170,protein_coding
3246,LCE2A,ENSG00000187173,protein_coding
60446,KRTAP12-1,ENSG00000187175,protein_coding
3244,LCE2C,ENSG00000187180,protein_coding
29969,AL162231.1,ENSG00000187186,protein_coding
56510,ZNF546,ENSG00000187187,protein_coding
20688,TSPYL4,ENSG00000187189,protein_coding
58194,DAZ3,ENSG00000187191,protein_coding
48105,MT1X,ENSG00000187193,protein_coding
30511,GCNT1,ENSG00000187210,protein_coding
3243,LCE2D,ENSG00000187223,protein_coding
8545,SESTD1,ENSG00000187231,protein_coding
3239,LCE3B,ENSG00000187238,protein_coding
31500,FNBP1,ENSG00000187239,protein_coding
34449,DYNC2H1,ENSG00000187240,protein_coding
50550,KRT12,ENSG00000187242,protein_coding
25332,MAGED4B,ENSG00000187243,protein_coding
56760,BCAM,ENSG00000187244,protein_coding
23030,RSBN1L,ENSG00000187257,protein_coding
22147,NPSR1,ENSG00000187258,protein_coding
24429,WDR86,ENSG00000187260,protein_coding
55366,EPOR,ENSG00000187266,protein_coding
24703,FAM9C,ENSG00000187268,protein_coding
50587,KRTAP9-8,ENSG00000187272,protein_coding
9775,CIDEC,ENSG00000187288,protein_coding
52888,DCC,ENSG00000187323,protein_coding
25768,TAF9B,ENSG00000187325,protein_coding
17690,PCDHB13,ENSG00000187372,protein_coding
23035,MAGI2,ENSG00000187391,protein_coding
32535,LUZP2,ENSG00000187398,protein_coding
23510,LHFPL3,ENSG00000187416,protein_coding
44883,CHP1,ENSG00000187446,protein_coding
57215,FPR3,ENSG00000187474,protein_coding
18939,HIST1H1T,ENSG00000187475,protein_coding
32771,C11orf96,ENSG00000187479,protein_coding
32408,KCNJ11,ENSG00000187486,protein_coding
10523,CDHR4,ENSG00000187492,protein_coding
41831,COL4A1,ENSG00000187498,protein_coding
39533,C12orf74,ENSG00000187510,protein_coding
1132,GJA4,ENSG00000187513,protein_coding
9406,PTMA,ENSG00000187514,protein_coding
24995,HYPM,ENSG00000187516,protein_coding
35411,HSPA14,ENSG00000187522,protein_coding
12676,ATP13A5,ENSG00000187527,protein_coding
51974,SIRT7,ENSG00000187531,protein_coding
13880,PRR27,ENSG00000187533,protein_coding
46568,IFT140,ENSG00000187535,protein_coding
41983,POTEG,ENSG00000187537,protein_coding
450,PRAMEF10,ENSG00000187545,protein_coding
21804,AGMO,ENSG00000187546,protein_coding
57527,SBK2,ENSG00000187550,protein_coding
36745,CYP26C1,ENSG00000187553,protein_coding
4831,TLR5,ENSG00000187554,protein_coding
46881,USP7,ENSG00000187555,protein_coding
55522,NANOS3,ENSG00000187556,protein_coding
30409,FOXD4L3,ENSG00000187559,protein_coding
18806,NHLRC1,ENSG00000187566,protein_coding
37724,DPPA3,ENSG00000187569,protein_coding
43584,COX8C,ENSG00000187581,protein_coding
63,PLEKHN1,ENSG00000187583,protein_coding
50642,ZNF385C,ENSG00000187595,protein_coding
25448,MAGEH1,ENSG00000187601,protein_coding
6717,TET3,ENSG00000187605,protein_coding
49558,ZNF286A,ENSG00000187607,protein_coding
67,ISG15,ENSG00000187608,protein_coding
31762,EXD3,ENSG00000187609,protein_coding
33024,OR5W2,ENSG00000187612,protein_coding
31592,MYMK,ENSG00000187616,protein_coding
49004,C17orf97,ENSG00000187624,protein_coding
19073,ZKSCAN4,ENSG00000187626,protein_coding
6942,RGPD1,ENSG00000187627,protein_coding
42346,DHRS4L2,ENSG00000187630,protein_coding
60,SAMD11,ENSG00000187634,protein_coding
64,PERM1,ENSG00000187642,protein_coding
55077,VMAC,ENSG00000187650,protein_coding
18013,C5orf52,ENSG00000187658,protein_coding
55821,HAPLN4,ENSG00000187664,protein_coding
10700,ERC2,ENSG00000187672,protein_coding
40855,B3GLCT,ENSG00000187676,protein_coding
17752,SPRY4,ENSG00000187678,protein_coding
25234,ERAS,ENSG00000187682,protein_coding
49593,TRPV2,ENSG00000187688,protein_coding
13889,AMTN,ENSG00000187689,protein_coding
25316,EZHIP,ENSG00000187690,protein_coding
8662,C2orf88,ENSG00000187699,protein_coding
5455,OR2T27,ENSG00000187701,protein_coding
31746,TMEM203,ENSG00000187713,protein_coding
36033,SLC18A3,ENSG00000187714,protein_coding
11593,KBTBD12,ENSG00000187715,protein_coding
45608,THSD4,ENSG00000187720,protein_coding
33913,DNAJB13,ENSG00000187726,protein_coding
145,GABRD,ENSG00000187730,protein_coding
2477,AMY1C,ENSG00000187733,protein_coding
28044,TCEA1,ENSG00000187735,protein_coding
9183,NHEJ1,ENSG00000187736,protein_coding
48969,FANCA,ENSG00000187741,protein_coding
30693,SECISBP2,ENSG00000187742,protein_coding
32119,OR52B6,ENSG00000187747,protein_coding
30629,C9orf153,ENSG00000187753,protein_coding
25359,SSX7,ENSG00000187754,protein_coding
14285,ADH1A,ENSG00000187758,protein_coding
30694,SEMA4D,ENSG00000187764,protein_coding
60438,KRTAP10-8,ENSG00000187766,protein_coding
20488,LIN28B,ENSG00000187772,protein_coding
53173,DIPK1C,ENSG00000187773,protein_coding
51837,DNAH17,ENSG00000187775,protein_coding
38591,MCRS1,ENSG00000187778,protein_coding
35904,TMEM72,ENSG00000187783,protein_coding
42681,FANCM,ENSG00000187790,protein_coding
29976,FAM205C,ENSG00000187791,protein_coding
58773,ZNF70,ENSG00000187792,protein_coding
31666,CARD9,ENSG00000187796,protein_coding
3503,PEAR1,ENSG00000187800,protein_coding
1305,ZFP69B,ENSG00000187801,protein_coding
45635,TMEM202,ENSG00000187806,protein_coding
26284,SOWAHD,ENSG00000187808,protein_coding
1308,ZFP69,ENSG00000187815,protein_coding
15395,HELT,ENSG00000187821,protein_coding
26174,RTL4,ENSG00000187823,protein_coding
49467,TMEM220,ENSG00000187824,protein_coding
6707,C2orf78,ENSG00000187833,protein_coding
18936,HIST1H1C,ENSG00000187837,protein_coding
49321,PLSCR3,ENSG00000187838,protein_coding
27785,EIF4EBP1,ENSG00000187840,protein_coding
40499,P2RX2,ENSG00000187848,protein_coding
39827,ASCL4,ENSG00000187855,protein_coding
38869,OR6C75,ENSG00000187857,protein_coding
58998,CCDC157,ENSG00000187860,protein_coding
3480,TTC24,ENSG00000187862,protein_coding
30421,FAM122A,ENSG00000187866,protein_coding
55534,PALM3,ENSG00000187867,protein_coding
19971,GFRAL,ENSG00000187871,protein_coding
1773,FYB2,ENSG00000187889,protein_coding
57519,SHISA7,ENSG00000187902,protein_coding
58548,LRRC74B,ENSG00000187905,protein_coding
37276,DMBT1,ENSG00000187908,protein_coding
55563,CLEC17A,ENSG00000187912,protein_coding
32107,OR51I2,ENSG00000187918,protein_coding
31691,LCN10,ENSG00000187922,protein_coding
704,LDLRAD2,ENSG00000187942,protein_coding
8739,C2orf66,ENSG00000187944,protein_coding
38227,OVCH1,ENSG00000187950,protein_coding
29426,CYHR1,ENSG00000187954,protein_coding
29007,COL14A1,ENSG00000187955,protein_coding
9340,DNER,ENSG00000187957,protein_coding
51614,CPSF4L,ENSG00000187959,protein_coding
62,KLHL17,ENSG00000187961,protein_coding
25716,ZCCHC13,ENSG00000187969,protein_coding
656,PLA2G2C,ENSG00000187980,protein_coding
19084,ZSCAN23,ENSG00000187987,protein_coding
56440,RINL,ENSG00000187994,protein_coding
51819,C17orf99,ENSG00000187997,protein_coding
55239,OR7D2,ENSG00000188000,protein_coding
12633,TPRG1,ENSG00000188001,protein_coding
6124,MORN2,ENSG00000188010,protein_coding
9654,RTP5,ENSG00000188011,protein_coding
3299,S100A3,ENSG00000188015,protein_coding
25461,UBQLN2,ENSG00000188021,protein_coding
40246,RILPL1,ENSG00000188026,protein_coding
55538,C19orf67,ENSG00000188032,protein_coding
55448,ZNF490,ENSG00000188033,protein_coding
24233,CLCN1,ENSG00000188037,protein_coding
48343,NRN1L,ENSG00000188038,protein_coding
55686,NWD1,ENSG00000188039,protein_coding
9497,ARL4C,ENSG00000188042,protein_coding
23739,RNF133,ENSG00000188050,protein_coding
55725,TMEM221,ENSG00000188051,protein_coding
19670,TREML4,ENSG00000188056,protein_coding
976,RAB42,ENSG00000188060,protein_coding
59517,WNT7B,ENSG00000188064,protein_coding
33430,C11orf95,ENSG00000188070,protein_coding
31798,SCGB1C1,ENSG00000188076,protein_coding
10393,PRSS45P,ENSG00000188086,protein_coding
44915,PLA2G4E,ENSG00000188089,protein_coding
3016,GPR89B,ENSG00000188092,protein_coding
46133,MESP2,ENSG00000188095,protein_coding
36610,FAM25A,ENSG00000188100,protein_coding
20039,EYS,ENSG00000188107,protein_coding
19708,C6orf132,ENSG00000188112,protein_coding
58131,DAZ1,ENSG00000188120,protein_coding
32189,OR2AG2,ENSG00000188124,protein_coding
59612,MAPK12,ENSG00000188130,protein_coding
29878,TMEM215,ENSG00000188133,protein_coding
30871,NUTM2G,ENSG00000188152,protein_coding
26125,COL4A5,ENSG00000188153,protein_coding
60436,KRTAP10-6,ENSG00000188155,protein_coding
70,AGRN,ENSG00000188157,protein_coding
24772,NHS,ENSG00000188158,protein_coding
32413,OTOG,ENSG00000188162,protein_coding
31754,FAM166A,ENSG00000188163,protein_coding
10108,TMPPE,ENSG00000188167,protein_coding
55895,ZNF626,ENSG00000188171,protein_coding
23192,HEPACAM2,ENSG00000188175,protein_coding
49176,SMTNL2,ENSG00000188176,protein_coding
7538,ZC3H6,ENSG00000188177,protein_coding
